case_id,base_case_id,current_level,current_profile,fault_terminal,fault_site,fault_component,representative_fault_node,component_type,fault_type,severity,service_years,ambient_temp,vent_state,door_state,t_fault_start,circuit_id,supply_mode,source_voltage_nominal,upstream_path_resistance,fault_x_mm,fault_y_mm,fault_z_mm,surface_area,conv_hA,heat_capacity,fuel_mass,burn_rate,contact_ceiling,contact_loosen_scale,oxide_scale,arc_voltage_base,arc_field_v_per_mm,k_arc_ayrton,arc_growth_coeff,arc_rebridge_coeff,arc_energy_zone_low,arc_energy_zone_high,gas_ignition_threshold,min_ignition_duration,min_arc_hold_current,spread_plume_scale,spread_harness_scale,spread_exposure_gain,spread_gas_threshold_scale,spread_temp_threshold_scale,spread_heat_threshold_scale,spread_exposure_threshold_scale,min_spread_signals,spread_current_floor,spread_current_ref_a,spread_current_span_a,ac_source_phase,ac_extinction_voltage,ac_restrike_voltage,ac_reignition_overshoot,ac_phase_extinction_band,seed
CASE_01219,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,5.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1219000
CASE_01220,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,5.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1220001
CASE_01221,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,5.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1221002
CASE_01222,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,5.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1222000
CASE_01223,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,5.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1223001
CASE_01224,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,5.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1224002
CASE_01225,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,10.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1225000
CASE_01226,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,10.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1226001
CASE_01227,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,10.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1227002
CASE_01228,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,10.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1228000
CASE_01229,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,10.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1229001
CASE_01230,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,10.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1230002
CASE_01231,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,10.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1231000
CASE_01232,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,10.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1232001
CASE_01233,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,10.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1233002
CASE_01234,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,10.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1234000
CASE_01235,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,10.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1235001
CASE_01236,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,10.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1236002
CASE_01237,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,20.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1237000
CASE_01238,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,20.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1238001
CASE_01239,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,20.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1239002
CASE_01240,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,20.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1240000
CASE_01241,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,20.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1241001
CASE_01242,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,20.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1242002
CASE_01243,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,20.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1243000
CASE_01244,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,20.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1244001
CASE_01245,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,20.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1245002
CASE_01246,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,20.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1246000
CASE_01247,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,20.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1247001
CASE_01248,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,20.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1248002
CASE_01249,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,30.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1249000
CASE_01250,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,30.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1250001
CASE_01251,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,30.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1251002
CASE_01252,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,30.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1252000
CASE_01253,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,30.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1253001
CASE_01254,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,30.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1254002
CASE_01255,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,30.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1255000
CASE_01256,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,30.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1256001
CASE_01257,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,30.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1257002
CASE_01258,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,30.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1258000
CASE_01259,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,30.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1259001
CASE_01260,DC_CONSTANT,20.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,30.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1260002
CASE_01261,DC_CONSTANT,25.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,0.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1261000
CASE_01262,DC_CONSTANT,25.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,0.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1262001
CASE_01263,DC_CONSTANT,25.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,0.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1263002
CASE_01264,DC_CONSTANT,25.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,0.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1264000
CASE_01265,DC_CONSTANT,25.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,0.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1265001
CASE_01266,DC_CONSTANT,25.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,0.0,26.0,reduced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1266002
CASE_01267,DC_CONSTANT,25.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,0.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1267000
CASE_01268,DC_CONSTANT,25.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,0.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1268001
CASE_01269,DC_CONSTANT,25.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,0.0,26.0,forced,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1269002
CASE_01270,DC_CONSTANT,25.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,0.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1270000
CASE_01271,DC_CONSTANT,25.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,0.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1271001
CASE_01272,DC_CONSTANT,25.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,0.0,26.0,off,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1272002
CASE_01273,DC_CONSTANT,25.0,constant,X1,X1,X1,X1_1,terminal_block,poor_contact,0.75,5.0,26.0,normal,closed,120.0,DC_LOOP,DC,110.0,0.012,612.0,328.0,835.0,0.005,0.05,55.0,9.0,0.06,0.45,1.15,1.1,17.0,8.4,14.0,0.0038,0.12,520.0,1180.0,16.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,7.0,38.0,6.0,0.12,1273000
